,acc,f1,kappa,prec,recall
paranoid,0.822220632,0.434841938,0.354367488,0.29875,0.798663325
candidate,0.769351839,0.351568785,0.254645578,0.231523179,0.73015873
viewpoint,0.783230791,0.36875,0.275684808,0.245560488,0.739966555
youngest,0.812419516,0.418625277,0.335005247,0.284852142,0.789297659
tested,0.766060953,0.346261495,0.248395814,0.22753547,0.724080268
nifty,0.794963514,0.390990225,0.301886145,0.262108262,0.769230769
scattered,0.762126198,0.343793172,0.245102424,0.225006458,0.72826087
addicted,0.803619974,0.403908795,0.317441155,0.272807275,0.777591973
formidable,0.774717413,0.367035176,0.27246509,0.241598306,0.763377926
irresistible,0.770782658,0.362768496,0.267195678,0.237995825,0.762541806
fence,0.773215052,0.361402095,0.266129837,0.237994163,0.750627615
kingdom,0.812133352,0.410946613,0.32668092,0.280723261,0.766527197
castle,0.799327515,0.388489209,0.30003448,0.262599469,0.746231156
lasted,0.779367578,0.363861386,0.269843328,0.24137931,0.738693467
raging,0.769351839,0.353907816,0.257398109,0.232613277,0.739530988
gaps,0.776291315,0.359089977,0.264140931,0.237720488,0.733668342
counting,0.782586922,0.371458118,0.278656485,0.24663554,0.752093802
uncertain,0.759765346,0.344140625,0.245271584,0.224401426,0.737855946
efficient,0.798612105,0.394753816,0.306774964,0.265471371,0.769488684
labeled,0.774145085,0.357419092,0.262039693,0.236021505,0.735959765
gently,0.775718987,0.369595817,0.275607795,0.243121693,0.770326907
poses,0.756045214,0.327416174,0.226510527,0.214027849,0.696308725
ann,0.745385606,0.329881378,0.227729556,0.212672979,0.734899329
suggesting,0.757332952,0.336203523,0.236340553,0.219244513,0.720637584
recover,0.764558592,0.350759519,0.253362794,0.229301006,0.745805369
pursued,0.767777937,0.356463125,0.26015539,0.233324682,0.754827876
jewel,0.770568035,0.355376884,0.259381762,0.233615222,0.742233417
cruise,0.774932036,0.357434641,0.262366108,0.236103616,0.735294118
establishment,0.790671055,0.38914405,0.299503414,0.258888889,0.783193277
conclusions,0.804406925,0.403837767,0.317825355,0.272673734,0.778151261
incorrect,0.782658463,0.371794872,0.279275768,0.246571585,0.755462185
bowl,0.756903706,0.339167639,0.239735635,0.220591955,0.733389403
conveying,0.776505938,0.359573596,0.265074092,0.237669377,0.738215488
recieved,0.784375447,0.379835391,0.288450857,0.251361656,0.776936027
exit,0.745600229,0.326004549,0.223769935,0.21037182,0.723905724
nazi,0.853126341,0.481434706,0.411407436,0.343919163,0.802188552
trips,0.766418658,0.35076556,0.253902122,0.229627701,0.742424242
contempt,0.771068822,0.363310784,0.268339202,0.237884315,0.768518519
gate,0.749534984,0.336303318,0.235637254,0.217029606,0.746632997
denying,0.75647446,0.341331269,0.24211963,0.22160804,0.742424242
overwrought,0.770353413,0.36030291,0.265000415,0.235969721,0.761583825
bust,0.775289741,0.367116663,0.27320108,0.241260593,0.767481045
uniquely,0.759049936,0.338050314,0.238949296,0.220456293,0.724515586
hating,0.781299184,0.371117054,0.278501326,0.245508982,0.759898905
catholic,0.85155244,0.478774177,0.408237068,0.341088046,0.802864364
plagued,0.761339247,0.348691917,0.250957559,0.226937738,0.752316765
addressed,0.778437545,0.370144397,0.277055066,0.243902439,0.767284992
backs,0.749177279,0.325250192,0.223567083,0.210723192,0.712478921
wings,0.758191444,0.343434343,0.24480538,0.223119637,0.745362563
independence,0.774645872,0.370503597,0.276876701,0.242797276,0.781618887
criticized,0.784446988,0.382708461,0.291781247,0.252705628,0.788185654
ron,0.742237802,0.319546742,0.216422403,0.205839416,0.713924051
pulse,0.782658463,0.370232172,0.277870167,0.245397087,0.753586498
landing,0.805623122,0.393932634,0.307561999,0.267738023,0.745147679
polish,0.739876949,0.316027088,0.212233358,0.203340595,0.708860759
pretends,0.754256689,0.337000579,0.237254759,0.218468468,0.736708861
corpse,0.803763056,0.409726705,0.324440209,0.274906151,0.804054054
apt,0.749749607,0.330141708,0.229163307,0.213472016,0.728040541
abusive,0.797181285,0.397449522,0.309968932,0.26554956,0.789695946
recalls,0.740306195,0.327777778,0.225314313,0.209914611,0.747466216
appalling,0.761482329,0.349843994,0.25244133,0.227434077,0.757601351
mankind,0.827156961,0.441774492,0.3634833,0.303974563,0.808114962
russell,0.743239376,0.322702397,0.220172724,0.207725948,0.7227388
unfolding,0.776434397,0.357656732,0.263277964,0.236284628,0.735418428
attacking,0.816425812,0.420767494,0.33872683,0.287034185,0.787827557
varied,0.755615968,0.331768388,0.231833733,0.215831,0.71682164
machines,0.804335384,0.396646812,0.31038116,0.268358209,0.759932375
finely,0.777006725,0.361924258,0.268031042,0.238789843,0.747252747
titanic,0.79467735,0.383855732,0.294862605,0.257192175,0.756345178
scientific,0.875804836,0.534334764,0.473526683,0.391201885,0.842639594
rendering,0.778366004,0.362813657,0.26927546,0.239673913,0.746192893
glamorous,0.793389612,0.386054422,0.297098549,0.257734885,0.768839966
savvy,0.775575905,0.363304242,0.269446006,0.238921516,0.757832345
alfred,0.821505222,0.432825642,0.35282601,0.295835923,0.806096528
backstory,0.810630992,0.406901188,0.322742187,0.276660573,0.768839966
realise,0.757619116,0.337504889,0.238549419,0.219425375,0.730736664
wry,0.785377021,0.381443299,0.290782325,0.252112292,0.783234547
royal,0.803691515,0.390763766,0.303991403,0.264820945,0.745131245
enthralled,0.79324653,0.384320409,0.295243596,0.256687536,0.76440678
downside,0.787094005,0.376100629,0.285281326,0.249860724,0.760169492
stripped,0.775718987,0.359026784,0.264851899,0.23659391,0.744067797
babe,0.774788954,0.363783347,0.269914398,0.238853503,0.762711864
sweetness,0.811131779,0.414374445,0.330986942,0.280649038,0.791525424
warrior,0.850765489,0.475088072,0.404425617,0.337745975,0.800678541
unsuspecting,0.774145085,0.363379714,0.269439227,0.238359788,0.764206955
artsy,0.816711976,0.426075269,0.344730441,0.289497717,0.806615776
bush,0.81048791,0.404049494,0.319730774,0.274954072,0.761662426
aesthetic,0.784089283,0.370200334,0.278423687,0.245502353,0.752332485
stanley,0.760480755,0.339123569,0.240865858,0.220993054,0.728583545
anxiety,0.783731578,0.37964293,0.288680043,0.250406064,0.784563189
reunion,0.769137216,0.355502297,0.260072936,0.232497388,0.754877014
oliver,0.751251967,0.32967033,0.229265432,0.213270142,0.725806452
landscapes,0.835455716,0.449497367,0.373697744,0.313,0.797113752
moderately,0.758763772,0.338564143,0.240075297,0.220153061,0.732597623
degrees,0.764129346,0.343880597,0.246673078,0.22459059,0.73344652
bluray,0.860351982,0.509301156,0.443286304,0.361656551,0.860662702
murky,0.788381743,0.375422297,0.284985438,0.249719101,0.755952381
gestures,0.765917871,0.355397951,0.259689779,0.231282051,0.767006803
mysteriously,0.793103448,0.377796902,0.288405894,0.252807371,0.747234043
wounds,0.786450136,0.373294142,0.282414087,0.247770346,0.756595745
expressive,0.775003577,0.36142132,0.267675621,0.237333333,0.757446809
artwork,0.813206467,0.404561003,0.321046085,0.276237932,0.755536627
rap,0.809915582,0.41694097,0.333873117,0.280815844,0.809199319
criticize,0.769924167,0.352135375,0.256822128,0.23060686,0.744463373
birds,0.781084561,0.36329588,0.270717172,0.240363436,0.743611584
specially,0.763628559,0.346777382,0.250040711,0.225798146,0.747018739
exclusively,0.743453999,0.324161327,0.222448618,0.208131655,0.73253833
sigh,0.769280298,0.347033813,0.251142771,0.227622842,0.729982964
transfers,0.805980827,0.410434783,0.326182532,0.275459586,0.804774084
sleeve,0.778509086,0.36322501,0.270302844,0.23936026,0.752770673
motive,0.786879382,0.374816369,0.284261747,0.248608018,0.761295823
paramount,0.744169409,0.335315985,0.234974124,0.214353612,0.769624573
structured,0.751609672,0.330505206,0.23064718,0.21350274,0.731228669
linked,0.775862069,0.353887399,0.259757391,0.233342399,0.732081911
cycle,0.758906854,0.33582972,0.237633707,0.218237705,0.728205128
deranged,0.816711976,0.417197452,0.335572037,0.284252945,0.783760684
pursuing,0.763127772,0.346556148,0.249991922,0.225301514,0.75042735
ignoring,0.76584633,0.347357926,0.251256637,0.226527958,0.744444444
conveyed,0.783373873,0.363865546,0.272003234,0.241158452,0.740804106
racism,0.84725998,0.469301516,0.397850626,0.33076384,0.807527802
imo,0.79324653,0.380891174,0.292143311,0.254072592,0.760479042
february,0.77593361,0.365735115,0.272973499,0.239522546,0.773116438
billing,0.746315639,0.333709132,0.233758619,0.21376986,0.760273973
fanatic,0.785806267,0.374686717,0.284310336,0.247721624,0.768637532
residents,0.812848762,0.416592328,0.334374579,0.281579741,0.800342759
punk,0.80691086,0.403535912,0.319172305,0.271888029,0.782347901
slower,0.778509086,0.358740679,0.265776274,0.236547391,0.742073693
plodding,0.769494921,0.348827809,0.253589785,0.228246496,0.739502999
waves,0.78022607,0.365026871,0.272966009,0.24046841,0.75728988
vietnam,0.840248963,0.458141228,0.384510512,0.319458545,0.809605489
peers,0.778151381,0.35543546,0.262174632,0.234567901,0.733276158
guitar,0.814780369,0.404142693,0.321349551,0.276100629,0.753648069
claustrophobic,0.804693089,0.401315789,0.316489379,0.269513991,0.785407725
managing,0.773429675,0.347413971,0.25275681,0.228579176,0.72360515
saint,0.783660037,0.368157125,0.27697252,0.243302955,0.756223176
recycled,0.792030333,0.383979657,0.295601255,0.254852321,0.778350515
unintentional,0.772785806,0.359419121,0.265854692,0.234844491,0.765463918
dash,0.753040492,0.326570425,0.227072883,0.211256941,0.719072165
quintessential,0.767921019,0.351459416,0.256504503,0.228965877,0.755803955
forbidden,0.780512234,0.359231412,0.266867817,0.237241379,0.739466896
zany,0.820932895,0.432812146,0.353595078,0.293846154,0.821152193
inclined,0.749320361,0.320403413,0.219867973,0.206862009,0.710232158
mock,0.775146659,0.354487574,0.26087154,0.232865623,0.742046432
resume,0.754042066,0.32055336,0.220677171,0.208108802,0.69733448
needing,0.764343969,0.338288469,0.241633624,0.220649895,0.724612737
dumped,0.758262985,0.332609125,0.234553127,0.215842092,0.724612737
sword,0.85591644,0.474973931,0.406185901,0.340560748,0.784668389
elevate,0.754542853,0.336491974,0.238379134,0.216957606,0.749354005
commanding,0.803548433,0.398071021,0.312990247,0.2669803,0.78208441
stake,0.779009873,0.357929744,0.26534044,0.235890411,0.741602067
seamlessly,0.790170268,0.373692078,0.284273097,0.248438387,0.753660637
liberties,0.832808699,0.446863905,0.371100304,0.308093995,0.813092162
willingness,0.762412362,0.343286534,0.246905228,0.222792608,0.747631352
veterans,0.771712691,0.354440623,0.260506585,0.231562252,0.755172414
longtime,0.751538131,0.330957426,0.231969249,0.213098487,0.740517241
quasi,0.751180426,0.32360949,0.223919014,0.208887773,0.717860224
texture,0.786807841,0.372631579,0.282705018,0.246449457,0.763589301
extraordinarily,0.767420232,0.348888444,0.253878643,0.227177882,0.751509922
attending,0.760981542,0.340375123,0.243648799,0.220686124,0.743744607
responds,0.754900558,0.341153846,0.243687372,0.219500124,0.765314927
premiere,0.761625411,0.341241597,0.244687814,0.221338805,0.74460742
hammer,0.789025612,0.368387235,0.278490829,0.24494446,0.742659758
musician,0.823436829,0.419567262,0.339993731,0.288299935,0.77029361
anderson,0.74352554,0.319605238,0.218588699,0.204816346,0.727115717
sincerely,0.764200887,0.339214114,0.24289259,0.220887728,0.730569948
faded,0.773286593,0.349948718,0.255952068,0.229486145,0.736614853
wardrobe,0.781871512,0.37327852,0.28272175,0.244942002,0.784110535
staple,0.75289741,0.330879504,0.232202415,0.213286713,0.737478411
miller,0.706324224,0.283969998,0.174951015,0.177884615,0.703543647
trace,0.756116755,0.327746007,0.229265486,0.212314768,0.718236819
stardom,0.786593218,0.379962586,0.290791175,0.250136836,0.789974071
intend,0.776863643,0.35517883,0.262325546,0.2333605,0.743079585
kissing,0.766347117,0.347582901,0.252494618,0.225974026,0.752595156
enchanting,0.823150665,0.428042573,0.349188494,0.292166772,0.80017301
dismal,0.752396623,0.322037218,0.222565928,0.208153963,0.711072664
unwilling,0.758978395,0.33824396,0.241240154,0.218805591,0.744809689
subjected,0.763056231,0.337334934,0.240806214,0.21941697,0.729238754
sporting,0.750178852,0.327685791,0.228475458,0.210747895,0.73615917
locals,0.828015453,0.438580103,0.361479061,0.300383877,0.812283737
mastered,0.788596366,0.376713773,0.287673526,0.249023982,0.773160173
possession,0.769208757,0.352468888,0.258314275,0.229422524,0.76017316
grandmother,0.772714265,0.35701275,0.26385117,0.232902033,0.764298094
ostensibly,0.750608098,0.322053676,0.222485029,0.207622869,0.717504333
arguments,0.797825154,0.384849804,0.298062394,0.256976744,0.766031196
fewer,0.755472886,0.335278102,0.2376517,0.216148445,0.746967071
precision,0.779939906,0.366034625,0.274767555,0.2401298,0.7694974
bible,0.841608242,0.449527598,0.376064825,0.315202232,0.783362218
worldwide,0.796752039,0.38171926,0.294540267,0.254793725,0.760624458
mel,0.776577479,0.357275159,0.264762679,0.234214787,0.752818734
inconsistent,0.761840034,0.339615156,0.243404687,0.220107997,0.743055556
overtones,0.761124624,0.336314848,0.239688782,0.218097448,0.734375
warrant,0.762483903,0.33226066,0.235436626,0.216230366,0.717013889
evidently,0.753541279,0.323049715,0.224110026,0.208788418,0.713541667
uncanny,0.771354986,0.347222222,0.253074664,0.227029915,0.737847222
pounding,0.814780369,0.409578107,0.32789962,0.277760594,0.779513889
tormented,0.798469023,0.386675376,0.300323451,0.257989541,0.771503041
lightly,0.751108885,0.323546568,0.224401464,0.208416834,0.722849696
cheering,0.797753613,0.393217429,0.307324596,0.261117446,0.795829713
kong,0.841178996,0.448584203,0.37513557,0.313977747,0.785217391
suspected,0.775718987,0.353474943,0.260737967,0.231621622,0.74586597
bug,0.773930462,0.351661879,0.258495423,0.230067114,0.74586597
redundant,0.766704822,0.344258999,0.249366382,0.223849372,0.744995648
outfits,0.79396194,0.384352287,0.297188684,0.254746387,0.782419495
stepped,0.773715839,0.351977054,0.258808772,0.23017149,0.747606614
massacre,0.84582916,0.469603741,0.398790419,0.327160494,0.831734961
ambitions,0.766919445,0.341552142,0.246565619,0.222309918,0.736704446
relaxed,0.764200887,0.34000801,0.244495796,0.220691448,0.740191805
defies,0.764630133,0.33988764,0.24442342,0.220745374,0.738448126
witnessing,0.778509086,0.357676349,0.265927494,0.234621666,0.752181501
volumes,0.785162398,0.365786695,0.275775562,0.241292839,0.755671902
settles,0.750536557,0.329809725,0.231560161,0.21148632,0.748691099
mirrors,0.772141937,0.348803926,0.255370864,0.227709557,0.744978166
mono,0.825940764,0.438235973,0.361256582,0.297865662,0.828820961
principles,0.785377021,0.362786746,0.272599907,0.239685658,0.745851528
mailing,0.907425955,0.612806703,0.566072935,0.466090123,0.894323144
wolf,0.788739448,0.366716706,0.277403256,0.243035816,0.746724891
counterpart,0.774932036,0.360828931,0.269047306,0.2349828,0.776902887
weaker,0.77736443,0.359143328,0.267552023,0.234850525,0.762904637
guests,0.78816712,0.372536554,0.28377423,0.245805369,0.769028871
clunky,0.761339247,0.340971948,0.24543258,0.220209237,0.755030621
targets,0.799828302,0.388013998,0.302455226,0.258675999,0.776027997
nope,0.776362856,0.358900738,0.267142511,0.234395928,0.765529309
chicken,0.76155387,0.331662322,0.235259616,0.215140479,0.723534558
bonds,0.778938332,0.362623762,0.27164573,0.237182947,0.769702277
incompetent,0.767563314,0.352917745,0.259431959,0.228409384,0.775831874
robbed,0.792817284,0.378273937,0.290802183,0.250568828,0.77145359
boom,0.77879525,0.352867308,0.260972883,0.231848185,0.738178634
swing,0.751824295,0.32862396,0.230774202,0.210879285,0.744084137
notions,0.782014594,0.358661334,0.267837399,0.23601108,0.746713409
fury,0.778008299,0.357689919,0.2661845,0.234146341,0.7572305
document,0.817856632,0.413364055,0.333113711,0.280400125,0.786152498
dual,0.779868365,0.358824755,0.267696114,0.235374522,0.754601227
rooted,0.756259837,0.332091747,0.235156161,0.213888889,0.742331288
translated,0.786235513,0.369087838,0.279842557,0.243115438,0.765994741
accustomed,0.768779511,0.33959951,0.245088788,0.221422862,0.728308501
killings,0.858706539,0.498094028,0.432285486,0.350751611,0.858895706
coat,0.747531836,0.320692974,0.221514002,0.205476073,0.73006135
transforms,0.777006725,0.357981462,0.266421408,0.233916555,0.762280702
aptly,0.762770067,0.334136546,0.238339246,0.216666667,0.729824561
aura,0.774359708,0.347538271,0.254630589,0.227395777,0.736842105
joan,0.796322793,0.381758958,0.295264208,0.253679654,0.771052632
bless,0.770424953,0.337667699,0.243344502,0.220723152,0.718173837
andy,0.726069538,0.292628856,0.188163098,0.185306504,0.695346795
clad,0.790384891,0.376330353,0.288487556,0.248384378,0.776119403
batman,0.814565746,0.407136322,0.325898233,0.275286112,0.781387182
irish,0.809629418,0.397008838,0.314075369,0.267562615,0.769095698
stinker,0.780655315,0.361781848,0.271165017,0.237107776,0.762949956
females,0.804979253,0.39663568,0.312942344,0.265088757,0.787346221
stewart,0.748032623,0.323472916,0.224918439,0.20693045,0.740545295
sarah,0.753255115,0.323327448,0.225426057,0.208080808,0.72471416
judged,0.768994134,0.341960465,0.247964537,0.222546419,0.737906772
prejudice,0.819430534,0.420036765,0.340814934,0.284292379,0.803869833
